file_id	group_filename	decade	ver1	ver2	ver3	ver4	ver5	ver6	ver7	ver8	vis1	vis2	vis3	vis4	vis5	vis6	vis7	vis8	V1	V2	V3	V4	V5	V6	V7	V8	W1	W2	W3	W4	W5	W6	W7	W8	cross1	cross2	cross3	cross4	cross5	cross6	cross7
t000449	1990/tv_com_1990_46.txt	1990	1	0	0	0	0	-1	0	0	2	5	-1	4	2	-1	1	0	-0.682716965	0.1652968271	-0.038014623	-0.013015868	-0.71592948	-0.303879312	0.0882517271	-0.031629171	-0.697270984	0.3263402652	0.3651603859	0.6162094333	0.423152836	-0.962677703	-0.659417492	-0.107648609	-0.689993975	0.2458185462	0.1635728815	0.3015967827	-0.146388322	-0.633278508	-0.285582882
t000450	1990/tv_com_1990_47.txt	1990	1	0	0	-1	-1	0	0	0	4	6	2	12	3	1	1	-1	-0.444679427	-0.198385265	-0.240534249	-0.701769099	0.1086040782	0.5356030243	0.0676896979	0.5669501702	-0.187175155	0.3314610974	-0.643479218	1.3768195173	-0.750064384	-0.253683326	0.1341781309	0.1149168421	-0.315927291	0.0665379162	-0.442006734	0.3375252092	-0.320730153	0.1409598492	0.1009339144
t000451	1990/tv_com_1990_48.txt	1990	2	0	0	1	0	0	0	0	8	8	-2	9	5	-1	-4	2	-0.218569314	0.2436340588	-0.348472978	0.4172401701	0.1584082974	-0.079910362	-0.084807033	-0.862645791	-1.444488937	0.9798090362	-0.415549627	0.7276495144	-0.039127561	0.1881601991	0.1349609164	0.4715653326	-0.831529126	0.6117215475	-0.382011303	0.5724448423	0.0596403682	0.0541249186	0.0250769417
t000452	1990/tv_com_1990_49.txt	1990	5	0	-1	0	-2	0	2	1	2	8	0	13	1	6	3	3	1.1504692956	-0.924341702	-0.772924408	-0.817039222	0.582621666	-0.789436952	2.1308451725	-0.418355098	0.0756532878	-0.973995805	-0.169604352	0.7037041175	-0.283002522	1.2945795941	-0.374156828	0.1729118559	0.6130612917	-0.949168754	-0.47126438	-0.056667552	0.149809572	0.2525713211	0.8783441723
t000453	1990/tv_com_1990_50.txt	1990	0	0	0	0	-1	0	0	1	4	3	0	4	5	2	4	-2	-0.58873769	0.2676817512	-0.070167127	0.3525549951	0.1570690653	0.6943956558	1.1694188935	0.33828463	-0.502863854	-0.217804879	0.0667763088	0.2093665386	-0.083749959	-1.410866531	0.3999997857	0.6828335519	-0.545800772	0.0249384361	-0.001695409	0.2809607669	0.0366595532	-0.358235438	0.7847093396
t000454	1990/tv_com_1990_51.txt	1990	3	0	0	0	0	0	-1	0	2	8	0	8	1	5	-5	3	-0.130585245	-0.376569367	-0.560498997	0.2659117322	-0.472231642	0.8931345477	-0.676210139	-0.526339521	-0.87204653	0.0618658855	-0.778462238	-0.343776832	-0.368212586	0.9621048924	-1.066051328	-0.636998066	-0.501315888	-0.157351741	-0.669480618	-0.03893255	-0.420222114	0.9276197201	-0.871130734
t000456	1990/tv_com_1990_53.txt	1990	3	0	-1	1	-1	0	0	0	2	12	1	1	1	2	1	0	-0.09219	-0.104776712	-1.009653472	-0.237251321	0.0784683186	0.1262023785	0.3855323064	-1.363047107	-0.305932278	0.3416702791	0.9106090519	-0.437314046	-0.752151671	-0.32160953	-0.701711629	-0.281699411	-0.199061139	0.1184467836	-0.04952221	-0.337282684	-0.336841676	-0.097703576	-0.158089661
t000457	1990/tv_com_1990_54.txt	1990	-1	0	0	0	0	0	0	0	7	1	6	2	8	3	-3	-2	-1.113348642	0.5252357438	-0.125605387	0.1964932483	0.3563299564	0.0629868596	-0.01080531	0.3303520368	-0.571418061	1.3349690478	-1.842328808	-1.176290892	-0.613796837	-1.431424984	0.7232752279	0.3109336755	-0.842383352	0.9301023958	-0.983967098	-0.489898822	-0.12873344	-0.684219062	0.356234959
t000458	1990/tv_com_1990_55.txt	1990	1	0	0	0	0	0	0	0	3	0	-2	5	0	5	0	-1	-0.516956231	0.0840319263	-0.277499388	0.1337822886	0.1643915201	0.0580451977	-0.150759096	0.002081782	-1.006707564	-0.917009454	-0.133326012	-0.099688633	0.2196443122	-0.80802603	-0.027924662	-0.822655137	-0.761831898	-0.416488764	-0.2054127	0.0170468278	0.1920179162	-0.374990416	-0.089341879
t000459	1990/tv_com_1990_56.txt	1990	2	1	0	0	0	2	0	0	3	1	2	2	4	0	0	0	0.4112068714	0.2271468438	-1.352532435	0.3873722581	1.6256483307	0.7304695724	-0.755241711	0.1478353974	-0.532475294	0.7355079164	-0.540366514	-0.191536008	0.6829375471	-1.304743486	-0.357178751	-0.07249838	-0.060634211	0.4813273801	-0.946449475	0.0979181251	1.1542929389	-0.287136957	-0.556210231
t000460	1990/tv_com_1990_57.txt	1990	0	-1	0	0	0	-1	0	0	3	9	0	3	8	1	-2	-1	-1.279358599	-0.140347892	0.5580488923	0.026990476	-0.41654429	-0.252454667	0.2147126946	-0.10996088	-1.097573506	0.7871705158	-0.50392501	-0.266914304	-0.845803214	-0.98587568	-0.504251132	1.1338433404	-1.188466053	0.3234113119	0.0270619411	-0.119961914	-0.631173752	-0.619165174	-0.144769219
t000461	1990/tv_com_1990_58.txt	1990	4	0	1	2	0	-1	0	0	7	9	4	-2	0	0	5	2	0.456537479	0.4894948948	0.3712632414	0.6249424004	-0.805695829	-0.448771736	-0.03575952	-1.724677314	0.4329676154	0.9047772752	1.4783691833	-0.821355837	0.5055835464	-0.308562645	0.4162873086	-0.514189651	0.4447525472	0.697136085	0.9248162124	-0.098206718	-0.150056141	-0.378667191	0.1902638943
t000462	1990/tv_com_1990_59.txt	1990	4	0	1	0	0	1	0	0	-4	14	2	7	6	3	-4	4	0.7876775252	-0.433442989	-0.117653112	0.2889119916	0.7749741801	0.5460467415	-0.78563908	-0.256070516	-0.325248032	0.7526891283	-1.08375538	-0.311518829	-0.757438648	0.9702213617	-2.576358425	0.8562376385	0.2312147466	0.1596230697	-0.600704246	-0.011303419	0.008767766	0.7581340516	-1.680998753
t000463	1990/tv_com_1990_60.txt	1990	0	0	0	1	0	0	0	-1	3	3	3	-2	1	-1	-2	-1	-0.968908957	0.81957681	-0.286025687	-0.228204123	0.4878369601	-0.366775229	-0.840676592	-0.842167314	-0.582741044	1.2436030509	-0.033537587	-0.618991341	0.3526876746	-1.580985527	-0.57121558	-1.098087007	-0.775825001	1.0315899305	-0.159781637	-0.423597732	0.4202623174	-0.973880378	-0.705946086
t000464	1990/tv_com_1990_61.txt	1990	0	0	0	0	0	0	0	0	3	0	1	3	1	0	5	0	-0.815152436	0.3046338351	-0.201552388	0.1651377684	0.2603607383	0.0605160286	-0.080782203	0.1662169094	-0.053101369	-0.035042511	0.42884563	0.398726706	1.1447915508	-1.26229478	-0.006332393	-0.330636142	-0.434126903	0.1347956621	0.113646621	0.2819322372	0.7025761446	-0.600889376	-0.043557298
t000465	1990/tv_com_1990_63.txt	1990	0	1	0	0	-1	0	0	-1	9	7	0	0	45	-1	1	0	-0.598186725	1.0634062464	-0.769177062	-1.072406375	0.2286335465	0.0618287835	-0.678711872	-0.03483209	-2.297373259	2.4763555219	-4.139934394	-1.94281764	-0.573928137	-3.001818968	1.0826917815	10.379104749	-1.447779992	1.7698808842	-2.454555728	-1.507612008	-0.172647295	-1.469995092	0.2019899547
t000466	1990/tv_com_1990_64.txt	1990	2	0	0	0	0	0	0	1	5	4	0	3	3	5	0	-1	-0.064812794	-0.271308916	-0.263999679	0.8105820614	-0.069067924	0.3473808957	0.675087356	0.1457384327	-0.845631205	-0.29606731	-0.161062587	-0.705038886	-0.40149531	-0.717717275	0.3326544937	-0.119874023	-0.455222	-0.283688113	-0.212531133	0.0527715877	-0.235281617	-0.18516819	0.5038709249
t000467	1990/tv_com_1990_67.txt	1990	6	0	0	2	0	0	0	0	2	7	1	9	15	4	-2	5	0.9744062184	-0.258569535	-0.647287569	0.606631612	-0.13548258	-0.225278414	-0.228785648	-2.219778746	-0.78948327	0.604096584	-2.309850975	-0.620511284	0.1611216796	0.6128016888	-0.941085815	3.0811062702	0.0924614742	0.1727635245	-1.478569272	-0.006939836	0.0128195498	0.1937616374	-0.584935732
t000468	1990/tv_com_1990_68.txt	1990	-2	0	1	0	-2	0	1	1	2	7	-2	3	6	2	3	0	-0.658356755	1.0516656064	0.8819430757	-0.197914489	0.8460600952	0.3348689307	1.8633092062	0.9315240066	-0.766528236	-0.262455853	0.3605715567	-0.042527065	-0.004877063	-0.872970862	-0.420457389	1.1717358744	-0.712442496	0.3946048767	0.6212573162	-0.120220777	0.4205915161	-0.269050966	0.7214259086
t000469	1990/tv_com_1990_69.txt	1990	1	0	0	0	0	0	-1	0	2	5	-1	3	5	4	1	-1	-0.726977656	0.0646344501	-0.408604996	0.3286226919	-0.280293206	0.8980762096	-0.536256353	-0.198069267	-0.855067216	-0.37453978	-0.152111024	-0.412769606	-0.333106239	-0.959623496	-0.317186974	0.5875516209	-0.791022436	-0.154952665	-0.28035801	-0.042073457	-0.306699723	-0.030773643	-0.426721664
t000470	1990/tv_com_1990_70.txt	1990	0	0	0	1	-1	0	0	0	3	1	-1	5	1	1	3	-1	-0.74249421	0.7826247262	-0.154640426	-0.040786896	0.3845452871	0.2671043982	0.4095245049	-0.670099594	-0.561594161	-0.341355656	0.2925913348	0.6376485635	0.5705207033	-1.179455483	-0.013284065	-0.342240617	-0.652044186	0.2206345351	0.0689754544	0.2984308338	0.4775329952	-0.456175542	0.19812022
t000471	1990/tv_com_1990_72.txt	1990	3	0	1	-1	3	-1	0	0	1	2	5	5	3	1	7	3	-0.059633405	-0.72387587	0.3064743574	1.2740718744	-1.082280258	-1.066066013	-1.436702751	0.9484073225	0.9803462841	0.2549052514	-0.165286008	0.1670470428	1.3025227442	-0.300873875	-0.483766834	0.3415176246	0.4603564396	-0.234485309	0.0705941747	0.7205594586	0.1101212431	-0.683469944	-0.960234793
t000472	1990/tv_com_1990_73.txt	1990	1	0	0	0	-2	0	0	0	6	2	6	2	1	3	5	0	-0.372021201	0.2796056262	-0.193622288	-0.907693763	0.2327886271	0.7421913939	0.5579964059	-0.269366333	0.6442628305	0.3660533581	0.0644383775	-0.629466858	0.3208180066	-0.731017156	0.7939554147	-0.60310524	0.1361208148	0.3228294922	-0.064591955	-0.768580311	0.2768033169	0.005587119	0.6759759103
t000473	1990/tv_com_1990_74.txt	1990	-2	1	0	0	0	-2	0	0	3	11	1	-1	7	2	-1	2	-1.444620888	1.4346140817	-0.09080537	-0.07439845	-1.511758797	-0.707345144	0.4807091559	0.6695320937	-0.724460902	0.8605704352	0.0325661697	-1.293443665	-0.24936608	-0.321410878	-0.785074512	1.0059249893	-1.084540895	1.1475922585	-0.0291196	-0.683921058	-0.880562439	-0.514378011	-0.152182678
t000475	1990/tv_com_1990_76.txt	1990	0	0	2	0	-1	-2	0	0	3	11	3	0	0	0	4	1	-0.585637579	1.0161419095	1.5736997811	-0.4444006	-1.42974408	-0.05428084	0.3797402326	0.3641552066	0.3286001765	0.6908819077	1.3114153085	-0.289703366	-0.064605848	-0.35809106	-0.446266792	-0.420747122	-0.128518701	0.8535119086	1.4425575448	-0.367051983	-0.747174964	-0.20618595	-0.03326328
t000476	1990/tv_com_1990_77.txt	1990	3	-1	0	1	0	0	0	0	0	3	-1	13	1	6	-1	1	-0.218818537	-0.503214478	0.0956965362	0.3945355547	0.2658550509	-0.033427379	-0.098299852	-1.269247755	-0.595433286	-0.992804797	-1.056986075	0.7841454227	-0.258888388	0.4678268045	-0.797014515	-0.344570403	-0.407125912	-0.748009638	-0.480644769	0.5893404887	0.0034833314	0.2171997128	-0.447657184
t000477	1990/tv_com_1990_78.txt	1990	0	0	1	0	-1	0	0	0	8	15	0	0	5	-1	1	2	-0.498400516	0.6280163965	0.4675582064	-0.253202272	0.3127286059	0.5360786535	0.0876570669	0.2310349826	-0.690660541	1.2066970913	1.2632280825	-0.553471629	-0.379587729	-0.038058931	0.1969536405	0.8519781529	-0.594530529	0.9173567439	0.8653931445	-0.403336951	-0.033429562	0.2490098613	0.1423053537
t000478	1990/tv_com_1990_79.txt	1990	-1	0	0	0	-1	0	0	0	2	19	0	0	2	-1	-2	1	-1.040881127	0.6230225937	-0.083666837	-0.324244778	0.3905285098	0.4050599577	0.3435724412	0.1946279793	-0.693983597	1.2393595751	1.3095151165	-0.321540765	-1.205184201	0.0485694976	-1.32691565	0.0190794066	-0.867432362	0.9311910844	0.6129241398	-0.322892772	-0.407327846	0.2268147277	-0.491671604
t000479	1990/tv_com_1990_80.txt	1990	1	0	2	1	1	-2	0	0	7	22	-1	1	5	0	3	1	-0.432185692	0.9801703422	1.4188490908	0.8805333334	-1.50412441	-0.876382595	-0.263063206	-0.229124252	-0.523134085	0.8146294178	2.0558435301	-0.288099815	-1.534414187	0.3249908302	0.115401784	1.3361404341	-0.477659889	0.89739988	1.7373463105	0.2962167592	-1.519269299	-0.275695882	-0.073830711
t000480	1990/tv_com_1990_81.txt	1990	0	1	0	0	0	-1	0	0	3	20	3	0	0	2	2	1	-0.682467743	0.9121453635	-0.482184137	0.0096887471	-0.823376234	-0.350362296	0.1017445461	0.3749727922	0.2518781083	0.7876938221	1.6962230653	-0.733158265	-1.563553134	0.5118348653	-0.685005368	-0.271632319	-0.215294817	0.8499195928	0.6070194642	-0.361734759	-1.193464684	0.0807362847	-0.291630411
t000482	1990/tv_com_1990_83.txt	1990	2	0	0	-1	0	0	1	0	4	7	2	2	0	-1	2	-1	-0.008929312	-0.497376547	-0.227314192	-0.407226956	0.4231210327	-0.648971917	0.02883231	0.7386901487	-0.175226292	0.7318545844	0.7906322363	0.2872450387	-0.093195807	-0.997371401	-0.113668141	-0.718158774	-0.092077802	0.1172390187	0.2816590222	-0.059990959	0.1649626129	-0.823171659	-0.042417916
t000483	1990/tv_com_1990_84.txt	1990	1	0	0	0	1	0	0	0	2	7	1	12	0	1	1	-2	-0.589423746	-0.013754924	-0.319437939	0.6545203146	0.1301929667	-0.2840279	-0.505136847	0.1378058394	-0.204199225	0.0089967814	-0.163225477	1.6942815378	-1.002235778	-0.340771286	-0.260916411	-0.544872391	-0.396811486	-0.002379071	-0.241331708	1.1744009262	-0.436021406	-0.312399593	-0.383026629
t000484	1990/tv_com_1990_85.txt	1990	2	0	0	0	0	0	0	0	3	12	2	3	8	-1	0	3	-0.218760026	-0.136569982	-0.353446389	0.1024268087	0.068422302	0.0555743667	-0.220735989	-0.162053345	-0.362148664	1.3825328702	-0.161860111	-0.277755097	-0.046122245	-0.033967295	-0.887111174	1.4309974853	-0.290454345	0.6229814441	-0.25765325	-0.087664144	0.0111500285	0.0108035359	-0.553923582
t000485	1990/tv_com_1990_86.txt	1990	1	1	1	0	0	1	0	0	7	10	1	8	0	3	0	7	0.1915343373	0.7546093648	-0.409928625	0.3743275667	0.8594658628	0.5045054202	-0.632192475	0.4788017022	-0.119546556	0.3532516063	0.3253558435	-0.262903773	0.7483552691	1.9637179325	-0.154185594	-0.353222386	0.0359938907	0.5539304856	-0.042286391	0.0557118969	0.803910566	1.2341116764	-0.393189035
t000486	1990/tv_com_1990_87.txt	1990	-1	1	0	-1	-2	0	1	1	4	5	0	11	-2	2	1	2	-0.306190239	0.7515105726	-0.346265894	-0.65513218	0.4385195959	0.2854394873	1.786857763	1.5099060303	-0.232130801	-0.227956046	0.121091972	1.0912448687	0.2880435526	0.5740543337	-0.167358981	-0.956062703	-0.26916052	0.2617772633	-0.112586961	0.2180563444	0.3632815743	0.4297469105	0.809749391
t000487	1990/tv_com_1990_88.txt	1990	5	0	0	0	0	-1	0	0	1	6	3	5	2	3	-2	5	0.5100678558	-0.717110808	-0.341802625	-0.138437788	-1.099806352	-0.313762636	-0.191655846	-0.688169681	-0.097701213	0.6029284343	-0.757456626	-0.667599401	0.7260260446	0.7916646428	-1.326640698	-0.363370939	0.2061833214	-0.057091187	-0.549629626	-0.403018595	-0.186890154	0.2389510034	-0.759148272
t000488	1990/tv_com_1990_89.txt	1990	1	0	2	0	0	0	1	0	4	9	4	9	1	0	4	8	0.1816340053	0.5546208256	1.107950307	0.1437378566	0.6454148745	-0.515006761	-0.137138802	0.6033170919	0.8774567519	0.7925037295	0.2199843334	0.4196926023	1.4391286352	1.7772158233	-0.682169486	0.1139118261	0.5295453786	0.6735622776	0.6639673202	0.2817152295	1.0422717549	0.6311045312	-0.409654144
t000489	1990/tv_com_1990_90.txt	1990	0	0	1	0	0	0	0	0	6	6	0	1	0	2	1	2	-0.570868031	0.5302295466	0.425619656	0.2675357541	0.2785300524	0.1940055554	-0.266720684	0.3667590401	-0.558366745	0.1985488151	0.815614934	-0.641604425	0.579845913	-0.156711394	0.0834226136	-0.658327523	-0.564617388	0.3643891809	0.620617295	-0.187034335	0.4291879827	0.0186470807	-0.091649035
t000490	1990/tv_com_1990_91.txt	1990	3	0	1	0	0	0	0	0	2	30	0	-3	3	-1	2	1	0.3237205854	-0.13157618	0.1977786542	0.1734693145	-0.009377602	0.1865930625	-0.476651364	-0.125646342	-0.210037585	1.2679534949	2.8444846388	-0.631005256	-2.32529771	0.4988259166	-1.334401587	0.946987329	0.0568415002	0.5681886575	1.5211316465	-0.228767971	-1.167337656	0.3427094896	-0.905526476
t000491	1990/tv_com_1990_92.txt	1990	2	0	2	0	0	0	0	0	1	18	0	0	1	-1	0	3	0.2698087858	0.3146214406	0.9008976985	0.30722278	0.1047609304	0.3225534202	-0.592612952	0.2390309159	-0.344829301	1.0013895129	1.5518373999	-0.318320317	-0.435994653	0.41539712	-1.584063623	-0.009551573	-0.037510258	0.6580054768	1.2263675492	-0.005548769	-0.165616861	0.3689752701	-1.088338288
t000492	1990/tv_com_1990_93.txt	1990	-1	1	3	1	0	1	-1	-1	3	4	10	0	3	2	7	-2	-0.280067207	2.1425501041	0.7807305572	0.4433330096	0.8705344232	1.18916589	-2.009507296	-0.000379054	1.4080875636	0.9268542529	-0.140208262	-0.701163434	-0.374142997	-1.423137436	0.415541938	-0.178572476	0.5640101783	1.5347021785	0.3202611476	-0.128915212	0.2481957131	-0.116985773	-0.796982679
t000493	1990/tv_com_1990_95.txt	1990	3	0	0	1	0	-1	0	0	4	10	2	14	4	2	3	2	-0.086133843	0.1042970508	-0.184935213	0.2390865333	-0.817881921	-0.444305703	0.0842268976	-1.060491872	0.2196213194	0.1456209992	-0.393695908	1.3351369626	-0.635986111	0.878531869	-0.01296252	0.8268007309	0.0667437382	0.124959025	-0.28931556	0.787111748	-0.726934016	0.217113083	0.0356321888
t000494	1990/tv_com_1990_96.txt	1990	2	1	1	0	0	-2	0	0	3	2	1	-1	6	1	5	0	-0.007551661	0.7778021583	0.2325786711	-0.097422384	-1.877466356	-0.583738941	0.014863102	0.2135337147	-0.276738041	0.1424673247	0.2518028078	-0.598528993	0.8796392971	-1.57666939	-0.03479185	0.8943841669	-0.142144851	0.4601347415	0.2421907395	-0.347975689	-0.498913529	-1.080204166	-0.009964374
t000495	1990/tv_com_1990_97.txt	1990	3	0	0	0	0	0	0	0	5	5	-2	9	6	-1	4	2	0.0794361797	-0.357171891	-0.42939339	0.0710713289	-0.027546916	0.0531035357	-0.290712883	-0.326188473	-0.582448994	0.0842121823	0.1277751805	1.2040780378	0.7953149546	-0.306743451	0.1121113608	1.3461096775	-0.251506407	-0.136479854	-0.150809105	0.6375746834	0.3838840193	-0.126819958	-0.089300761
t000496	1990/tv_com_1990_98.txt	1990	1	0	0	0	0	0	0	-1	-4	17	0	5	7	2	0	3	-0.670903463	0.2187708601	-0.366946098	-0.574372964	0.3018817466	-0.233761331	-1.046582442	-0.305709996	-0.293787321	0.4035271657	0.0067384232	-0.097891555	-0.904734368	0.5569836371	-2.369719128	1.6022938237	-0.482345392	0.3111490129	-0.180103837	-0.33613226	-0.301426311	0.1616111531	-1.708150785
t000497	1990/tv_com_1990_100.txt	1990	2	1	1	0	0	0	0	0	-5	16	0	6	4	1	0	3	0.3239698081	0.6152723568	-0.24639086	0.1961739299	-0.116824355	0.1401100792	-0.463158545	0.2809556214	-0.153949281	0.3668880614	0.2126589833	0.3762413832	-0.655032248	0.5875697517	-2.618054879	0.854764151	0.0850102636	0.4910802091	-0.016865938	0.2862076566	-0.385928302	0.3638399155	-1.540606712
t000498	1990/tv_com_1990_102.txt	1990	1	1	0	1	0	2	1	0	5	1	2	2	1	1	2	0	0.3232228023	0.8473502699	-1.140506415	0.5387006959	2.2562882701	-0.242575337	-0.163838604	-0.188470872	-0.282143274	0.3463227283	0.1179578783	-0.203158338	0.7256939859	-1.043689617	0.2413804433	-0.658237397	0.0205397642	0.5968364991	-0.511274268	0.167771179	1.490991128	-0.643132477	0.0387709197
t000499	1990/tv_com_1990_103.txt	1990	1	0	0	0	-2	0	1	0	8	0	-2	1	0	4	0	0	-0.161999776	0.2990031024	-0.06251668	-1.102534167	0.6774733531	-0.097839618	0.9434936623	-0.069215284	-1.210618938	-0.448591739	0.4308352635	-0.812433637	0.7130593961	-0.830508266	0.8420310318	-0.927880067	-0.686309357	-0.074794318	0.1841592918	-0.957483902	0.6952663746	-0.464173942	0.8927623471
t000500	1990/tv_com_1990_104.txt	1990	0	0	0	0	-1	0	1	0	3	1	-1	7	-1	3	-2	-2	-0.532663497	0.4218181612	-0.02850823	-0.550440661	0.7392440177	-0.437441885	0.6590928044	0.2306439004	-1.017562042	-0.349956548	-0.360335999	0.5203868806	-0.204469659	-0.887030163	-0.147282317	-1.264284821	-0.77511277	0.0359308066	-0.194422115	-0.01502689	0.2673871794	-0.662236024	0.2559052437
t000501	1990/tv_com_1990_105.txt	1990	0	0	0	0	3	0	0	0	0	0	-2	4	1	-1	0	-3	-1.032554981	0.0112732853	-0.327368039	1.7273518465	0.1577650779	-0.965703266	-1.143915456	0.5733890817	-1.061309506	-0.033626564	-0.006234256	0.9779924822	0.3745523406	-2.020536441	-0.784906829	-0.643022627	-1.046932244	-0.011176639	-0.166801148	1.3526721644	0.2661587093	-1.493119854	-0.964411143
t000502	1990/tv_com_1990_106.txt	1990	1	0	0	0	0	0	1	1	3	2	0	8	2	4	4	-3	-0.152987574	-0.031309531	-0.056947071	0.6470971379	0.4715860197	-0.490179285	1.1305615056	0.5100246086	-0.338636073	-0.843032891	-0.094945798	0.7428019132	-0.527993604	-1.106268174	0.4456765772	-0.030239121	-0.245811824	-0.437171211	-0.075946435	0.6949495256	-0.028203792	-0.79822373	0.7881190414
t000503	1990/tv_com_1990_107.txt	1990	2	0	0	-1	1	0	1	-1	8	11	5	0	9	5	6	4	-0.235344059	-0.460424464	-0.358699453	-0.594644183	0.5264127056	-1.282851544	-1.221368787	0.5666224281	0.5188853478	0.5595378852	0.2126381771	-1.893340489	-0.031710958	0.4898128761	0.8229463358	1.9197142491	0.1417706444	0.0495567106	-0.073030638	-1.243992336	0.2473508738	-0.396519334	-0.199211226
t000504	1990/tv_com_1990_108.txt	1990	1	0	0	0	-1	-2	0	0	0	3	0	4	1	2	-2	-1	-0.776010185	0.3443485777	0.243408693	-0.680552051	-1.562051927	-0.323730724	0.6816403016	-0.201064182	-0.824352378	0.0726868213	-0.411839166	0.0885865142	-0.037990916	-0.999636866	-1.011575485	-0.756725949	-0.800181282	0.2085176995	-0.084215236	-0.295982768	-0.800021422	-0.661683795	-0.164967592
t000505	1990/tv_com_1990_109.txt	1990	6	-2	-1	2	0	0	0	-1	8	3	3	15	2	2	1	-2	-0.020716275	-1.401919568	-0.323673293	-0.186619897	0.3906702758	-0.552666842	-0.825702364	-3.213046327	-0.149168203	0.2373875332	-0.987573741	1.6313219517	-0.923836023	-0.192357944	1.2712271086	-0.310082352	-0.084942239	-0.582266017	-0.655623517	0.7223510274	-0.266582874	-0.372512393	0.2227623723
t000506	1990/tv_com_1990_111.txt	1990	0	0	0	0	-1	0	1	0	5	2	1	1	3	0	4	-1	-0.532663497	0.4218181612	-0.02850823	-0.550440661	0.7392440177	-0.437441885	0.6590928044	0.2306439004	-0.347568932	0.2839477294	0.4690785871	-0.026651812	0.6148153798	-1.519093903	0.3911203308	0.0499874707	-0.440116215	0.3528829453	0.2202851786	-0.288546237	0.6770296988	-0.978267894	0.5251065676
t000507	1990/tv_com_1990_112.txt	1990	3	-1	1	0	0	0	0	1	11	5	2	0	6	0	1	-1	0.179222389	-0.792561741	0.8073418788	0.8902754317	0.0565481433	0.5273534057	0.475656056	-0.0603214	-0.782279484	1.1364656917	0.1834963257	-0.702109835	-0.06535984	-1.275673665	1.4379611431	0.4915127733	-0.301528548	0.1719519754	0.4954191023	0.0940827984	-0.004405848	-0.37416013	0.9568085996
t000508	1990/tv_com_1990_113.txt	1990	1	0	0	0	-1	-1	0	1	3	6	2	5	2	2	1	0	-0.456302219	0.1283447432	0.0933706374	0.1744013583	-0.819221153	0.3300003148	1.3384528237	0.1404385493	-0.220470392	0.2969778098	-0.084608319	0.0777010904	-0.233272322	-0.450724771	-0.26251318	-0.233924492	-0.338386306	0.2126612765	0.0043811592	0.1260512244	-0.526246738	-0.060362228	0.5379698219
t000509	1990/tv_com_1990_114.txt	1990	4	1	0	0	0	0	0	0	2	8	0	14	3	4	3	-1	0.676077813	-0.051527172	-1.025456905	0.0310649846	-0.326932106	0.0016788905	-0.41717385	-0.247856764	-0.148352071	-0.69535538	-0.365944113	1.4661001733	-1.172636582	0.1819248997	-0.051307095	0.5489758173	0.263862871	-0.373441276	-0.695700509	0.748582579	-0.749784344	0.0918018951	-0.234240473
t000510	1990/tv_com_1990_115.txt	1990	1	0	0	0	0	-1	0	0	-1	1	-1	5	0	0	-3	-3	-0.682716965	0.1652968271	-0.038014623	-0.013015868	-0.71592948	-0.303879312	0.0882517271	-0.031629171	-1.117182737	0.151665204	-0.479833946	0.8276989818	-0.092501535	-1.688056105	-1.160606563	-1.143817863	-0.899949851	0.1584810156	-0.258924285	0.4073415569	-0.404215508	-0.995967709	-0.536177418
t000511	1990/tv_com_1990_116.txt	1990	3	-1	0	-1	1	-3	0	0	-1	6	-2	11	1	10	-3	-1	-0.788949678	-1.117614708	0.76226546	-0.154747613	-2.589278494	-1.19030455	-0.007503046	0.1665283341	-1.0068724	-1.552981817	-1.021591489	-0.055426013	-1.501117921	0.4262073211	-0.881064209	-0.446833957	-0.897911039	-1.335298263	-0.129663015	-0.105086813	-2.045198208	-0.382048614	-0.444283628
